voiceID,speaker,gender,Emotion,MFCC 1,MFCC 2,MFCC 3,MFCC 4,MFCC 5,MFCC 6,MFCC 7,MFCC 8,MFCC 9,MFCC 10,MFCC 11,MFCC 12,MFCC 13,LPC,LTAS mean,LTAS stdev,LTAS max,LTAS min,LTAS range,LTAS slope,Formant 1 mean,Formant 1 stdev,Formant 2 mean,Formant 2 stdev,Formant 3 mean,Formant 3 stdev,Pitch mean,Pitch stdev,Pitch max,Pitch min,Pitch range,Intensity mean,Intensity stdev,Intensity max,Intensity min,Intensity range,HNR,Duration,ZCR,Jitter PCA,shimmer PCA,Ed5,Ed4,Ed3,Ed2,Ed1,Ea,wentropy
N-01-02-01 (4).wav,2,male,angry,-396.05737,130.4765,-63.338085,-8.613155,-8.841092,-18.322943,-15.550575,-35.655647,-14.518851,-7.1800246,-14.597145,-5.186849,-3.188607,0.010972043,-19.14279424,26.8078759,50.39121504,-99.47381618,149.8650312,0.566815246,706.4727572,245.2438865,1718.66026,322.7972976,2654.615053,256.7620884,192.2136037,54.69959986,316.4727137,132.3495398,184.1231739,59.03454866,11.48171001,77.36433389,22.34540603,55.01892787,10.72742432,4.452585034,0.056816101,-0.557149989,0.61325454,38.83093253,22.40768034,4.266585421,0.328686718,0.006124134,34.15999086,1776.994445
N-01-02-01 (5).wav,2,male,angry,-414.69086,123.928375,-36.75196,3.9694455,-4.785593,-7.552197,-10.165114,-30.123894,-10.419349,-12.09986,-12.00246,0.5290365,-7.8259673,0.008820772,-17.65987756,26.9256569,48.81699034,-94.66249987,143.4794902,-7.683668604,651.80871,286.9426967,1774.267898,366.4535731,2754.373333,371.6219053,211.1085574,45.89894153,309.2949054,87.27743531,222.0174701,56.0301769,14.72889141,77.05021292,10.91197565,66.13823727,10.82688382,5.723718821,0.073143345,-0.734948448,-1.509203832,34.55725141,14.90104381,2.531484802,0.610855122,0.016300517,47.38306433,2045.872972
N-01-02-01 (6).wav,2,male,angry,-431.10727,119.8329,-71.56695,-30.656713,-14.616725,-19.10298,-8.221302,-20.55989,-8.057266,2.510722,-5.322933,-1.394961,-0.4073529,0.014050801,-19.0982421,26.4858317,49.56511255,-90.67759706,140.2427096,2.239779691,876.6753075,180.1054628,1750.184894,184.1546452,2722.59605,305.6067287,206.6367153,50.7578448,311.4153125,99.08000882,212.3353037,52.09619264,19.41116547,76.29642647,12.16571446,64.13071201,8.10832421,2.576417234,0.114660315,-1.020406496,1.409366707,46.31428542,34.87285691,5.146597818,0.237004959,0.00410192,13.42515297,979.8201893
N-01-02-01 (7).wav,2,male,angry,-394.90454,141.01662,-56.843998,1.027977,-10.332054,-8.518384,-6.1823077,-24.187866,-5.5861697,-20.077581,-21.993647,-8.399817,-9.028114,0.011357725,-17.6023779,28.22099132,47.70018968,-97.85556176,145.5557514,-3.266278914,788.9936439,401.4582146,1691.28756,500.6011441,2817.027281,422.8044979,204.6054922,47.47292994,305.120216,87.92490454,217.1953114,59.92061981,11.60701078,76.99900951,19.86530084,57.13370867,8.619881164,4.017052154,0.070910539,0.478109873,-0.547902968,31.21212729,19.91085933,4.225964943,0.701588012,0.040056179,43.90940424,1783.044124
N-01-02-01 (8).wav,2,male,angry,-447.7842,127.754555,-46.30912,14.435866,2.9394302,-19.308336,-2.646991,-31.348166,-25.288094,-0.1348162,-5.4494095,-8.331522,-11.912179,0.010479669,-20.3837567,25.83792037,43.37667531,-100.9140361,144.2907114,-7.165871742,679.0244313,338.5105813,1876.187708,359.6234144,2861.237755,491.7328758,187.9561382,38.283281,315.1416204,120.5454645,194.5961559,53.69901562,12.10569367,72.99333173,16.08738022,56.90595151,11.12879845,4.388571429,0.072974213,-1.812409132,-2.772667452,27.92353123,15.12400995,3.958700718,0.862024423,0.011874866,52.11985881,756.4369756
N-01-02-01 (9).wav,2,male,angry,-432.71283,146.11787,-62.585625,-17.112843,2.9916666,-9.753366,-9.606421,-22.135653,-12.082278,-10.897557,-15.751407,-7.636881,-7.576398,0.010626297,-20.57162305,25.02149864,44.76763098,-97.41556036,142.1831913,-1.926491513,773.5798171,320.0108148,1736.811805,383.0389298,2720.767903,344.9559555,228.2960424,35.62651093,315.6109495,132.306086,183.3048635,55.04925106,11.93766241,72.95986999,18.52108191,54.43878808,8.455318477,5.514739229,0.066216477,-0.821035839,0.878292703,32.04676856,25.62826073,3.844477907,0.15409735,0.003411683,38.32298377,1051.720831
N-01-02-02 (1).wav,2,male,happy,-495.16675,119.18064,-33.271984,1.3694956,20.64122,-1.9587748,-14.790871,-23.76864,-12.094053,1.609673,1.6215997,-3.2441792,-4.2194,0.00742962,-23.83849344,23.23921602,42.08419616,-108.7903227,150.8745189,-7.862118147,730.8159835,396.2306661,1999.572887,318.0448848,2831.753177,425.3804677,132.9551575,35.62975183,252.2516202,75.51596181,176.7356584,45.6749267,19.47653494,73.74629495,10.16419803,63.58209692,8.421193201,2.113015873,0.176997951,0.601323274,2.19645995,15.5724945,16.68217694,3.030299828,0.101864763,0.002300259,64.6108637,249.3860994
N-01-02-02 (10).wav,2,male,happy,-526.5007,127.060684,16.634787,30.740297,15.203744,15.469255,1.5657928,-18.336864,9.442742,9.361219,-2.2102318,-1.575456,1.358935,0.003438671,-21.22477405,23.55658535,51.11668411,-94.31726611,145.4339502,-10.16996364,646.849882,479.213154,1799.91803,495.3495926,2791.865696,455.7542125,125.1817293,17.86071123,170.4775199,82.56985164,87.90766822,50.67865041,17.53588354,71.93729539,9.85147547,62.08581992,9.807449305,5.224489796,0.09209569,2.579810715,1.921525448,5.009102437,6.690491955,1.34566575,0.17889746,0.009190309,86.76665209,890.1345058
N-01-02-02 (11).wav,2,male,happy,-482.19818,155.97517,-28.47497,10.121995,12.597523,-9.220032,2.7442973,-8.424503,-2.4551616,-7.8516836,-9.658104,-8.193009,1.0299265,0.006094873,-22.70620525,24.72016657,42.80383625,-91.47759841,134.2814347,-9.060771676,727.7221756,323.2131105,1709.731211,412.5574335,2903.096977,388.7319228,132.7617673,13.27109484,150.7222848,101.5322805,49.19000431,49.56655977,18.50883508,72.64671197,17.28401496,55.36269701,9.718059107,1.625396825,0.087707087,-1.618605139,-1.540511943,29.95113991,9.263653147,1.835611367,0.21384743,0.00509048,58.73065767,332.5218404
N-01-02-02 (12).wav,2,male,happy,-525.0592,108.206635,-22.522942,9.06856,2.1238112,-3.9627306,-4.09556,-27.58604,-15.543686,-6.611092,-5.870289,-7.3870897,-18.212711,0.008010943,-21.82553048,24.90762635,45.54636052,-90.09127761,135.6376381,-2.475362607,582.9948419,341.9590347,1728.911231,337.4570143,2734.347092,448.3032465,236.7910132,26.19744846,279.940087,165.5992868,114.3408002,46.45481094,19.96630706,71.27407965,10.78180225,60.4922774,13.81419105,3.204353741,0.123494613,-1.387335297,-2.392115567,14.42980058,14.56016722,2.402078746,0.700073264,0.033400945,67.87447924,515.1826833
N-01-02-02 (13).wav,2,male,happy,-510.72437,130.90865,-23.182241,18.312214,16.528723,0.48375165,-3.6508102,-34.391823,-17.841085,-0.056726765,10.568478,6.7114534,-5.5043535,0.006299317,-22.83941646,22.39548911,43.04716592,-96.20286488,139.2500308,-7.394217718,639.7733592,437.382623,1901.592017,376.6949021,2700.424881,465.3667338,178.5683022,56.96849344,276.5514586,87.48071747,189.0707411,50.92002759,9.971922952,68.18236442,24.32465946,43.85770496,11.7537342,2.34521542,0.050064463,0.758729455,-1.519954619,5.848773767,10.00635106,2.435557791,0.423120581,0.020164699,81.2660321,170.1231208
N-01-02-02 (14).wav,2,male,happy,-411.9366,144.72531,-24.436024,7.014029,4.5175996,-7.14679,-3.0241377,-15.4205265,-12.649315,-14.04644,-10.772498,-3.4835455,-3.004971,0.00646325,-18.48380637,26.44475332,52.21917557,-88.48374,140.7029156,-8.104802134,691.8319076,359.5606917,1694.909103,462.4180376,2798.015194,456.0220548,155.1103406,29.29847078,231.8097852,82.61327351,149.1965116,56.42637535,15.95307377,76.78926098,13.69171708,63.0975439,9.903409849,5.781768707,0.069697011,-0.657157403,-0.973910277,32.42991684,14.15157592,1.371411831,0.112660483,0.003332839,51.93110209,2791.184373
N-01-02-02 (15).wav,2,male,happy,-535.30743,68.01866,-6.50732,18.551794,7.1511073,5.3886237,1.7800428,-4.0868745,12.039312,7.2071743,1.9377198,2.1567392,1.3234084,0.006137788,-22.24652918,24.39002652,46.12520436,-97.18499017,143.3101945,-9.354164447,824.1780544,471.30808,1885.648454,536.8335547,2909.797352,430.56229,109.7348858,22.17028451,255.9933921,80.10834154,175.8850506,40.91888581,17.79649464,75.05513911,10.73808154,64.31705757,8.395566827,6.280997732,0.155149115,5.259726117,4.466071779,7.733966644,4.635239915,3.038952628,0.75485452,0.03455706,83.80242923,613.8957673
N-01-02-02 (16).wav,2,male,happy,-463.38376,112.65178,-15.114101,8.899645,-5.1740575,-15.15456,-5.786222,-22.969786,-13.427224,-8.841354,-13.939026,1.5145224,1.9713712,0.004497846,-23.82444125,24.30939298,47.2541344,-94.88225889,142.1363933,-8.781830547,638.4739628,216.4759853,1562.905517,399.4508542,2767.429333,366.4796204,206.7318581,46.47181208,283.0334459,78.28639167,204.7470543,51.12855794,18.8202349,76.43500084,12.93437293,63.50062791,13.09393804,3.134716553,0.090052756,-0.233920275,-1.901572916,32.66868398,5.741711531,0.886464831,0.157652009,0.003667331,60.54182032,845.480577
N-01-02-02 (17).wav,2,male,happy,-453.26135,105.106316,-30.511288,32.749046,-6.4236784,-1.5476309,6.857826,-17.024736,0.82961106,-5.172606,-0.16229193,2.4893453,-4.0106387,0.018939853,-16.79815687,28.14169975,45.50480123,-92.45906653,137.9638678,-10.31430691,793.7886092,418.9344137,1905.878844,434.9182282,2972.702089,411.842428,174.5661402,45.22198813,256.5431627,87.92460312,168.6185595,47.8235342,19.93943305,75.50112449,9.580102188,65.9210223,10.1921875,4.496870748,0.118659894,-1.115850259,-2.224879177,27.02519797,9.471464386,5.011989412,4.035827864,0.16785542,54.28766495,1035.082686
N-01-02-02 (18).wav,2,male,happy,-526.9853,141.13324,-1.8672173,12.550467,15.545774,-2.211624,-2.4720755,-9.72164,-7.8308725,-14.156173,-8.12443,-9.938439,-5.585462,0.003711522,-25.01931644,21.9971579,40.7660875,-97.09396854,137.860056,-11.92655666,612.701513,310.3062811,1625.773802,404.6390909,2715.91787,398.3748115,137.9641008,40.9716979,276.43523,85.08823093,191.3469991,46.75436553,18.51472889,70.68720498,14.10207824,56.58512674,12.19350254,1.82276644,0.103132417,0.515110928,-2.047770331,9.000317474,7.141340333,1.072964279,0.054013251,0.001876269,82.72948839,263.9047985
N-01-02-02 (19).wav,2,male,happy,-474.12546,109.86997,-56.998272,31.842789,-1.6738634,-1.3861095,8.398181,-15.630246,15.513254,-0.28364566,0.9659827,-2.4044418,-9.066617,0.028892338,-17.05115606,27.86590724,44.86981038,-89.45272429,134.3225347,-2.810608166,884.6231483,300.0756352,2052.271973,278.7530909,2848.277668,309.6776807,159.2210841,14.75081715,189.6948897,138.9158962,50.77899353,45.59354472,21.20778104,69.41861143,15.30974936,54.10886207,3.61374923,1.096870748,0.152199836,-0.799888567,-2.9710889,7.170819125,11.98252011,9.13390038,6.639700525,0.278696182,64.79436368,189.0433294
N-01-02-02 (2).wav,2,male,happy,-520.7656,119.30147,-53.3701,-25.831375,8.91959,-13.22234,-8.126476,-3.276041,-8.482757,-11.395011,-8.181817,-1.5116131,8.672581,0.014535169,-24.48965537,23.53636715,41.47059649,-111.5655353,153.0361318,4.838531357,938.8436273,399.5641278,1703.275687,430.9356999,2835.889894,426.6849663,179.300355,45.07422634,292.8771947,94.48773693,198.3894578,47.66582157,14.76029383,72.10960327,13.4519004,58.65770287,7.085026176,1.904036281,0.107051965,1.136917028,3.188894673,53.91531613,34.09245069,5.238687761,0.218801826,0.002901848,6.531841745,211.2598105
N-01-02-02 (20).wav,2,male,happy,-483.14786,135.09993,-10.58629,33.415596,-5.2334495,-12.319372,10.875668,-9.048216,-7.7510047,-6.2441044,-1.5415404,-1.7017055,9.652165,0.00571082,-22.0234501,24.54554726,45.49567587,-101.5281205,147.0237964,-12.11558346,721.4907709,361.508451,1618.123932,458.2550245,2980.45295,493.6398045,100.3122519,6.583442023,113.955654,87.66655541,26.28909854,49.73533923,18.80465876,71.16584467,13.70246623,57.46337844,8.782625816,1.749455782,0.117229537,0.663145303,-0.95392418,39.44304501,6.500970323,1.172552708,0.325260627,0.011107895,52.54706344,366.0050323
N-01-02-02 (21).wav,2,male,happy,-473.57748,87.453094,-55.439796,25.023996,7.562788,0.36336043,0.15997553,-15.865222,0.283776,-7.4553127,-1.1556444,-0.23070768,-9.060044,0.027664265,-19.1314456,27.58033283,42.1468694,-96.86208669,139.0089561,-1.363052263,1001.423025,522.4035812,2033.793209,387.7353393,2974.556123,384.8472182,182.8059573,51.16079768,290.9597941,95.7722577,195.1875364,44.49464961,19.5635893,74.05816759,12.76582435,61.29234324,2.926103354,3.111473923,0.159655263,3.741714949,5.69950171,7.74182715,17.25854131,19.73639885,2.661014515,0.145155224,52.45706296,456.7501158
N-01-02-02 (22).wav,2,male,happy,-541.4706,112.42555,-5.8557096,17.96552,2.9859984,9.382151,16.210262,0.7293962,11.860607,-2.6122649,0.22618593,4.8104205,2.275167,0.003488342,-24.64808639,21.9953065,39.37933309,-95.98689537,135.3662285,-12.92511044,919.5021672,423.0073263,1873.492621,459.9972949,3027.633333,404.5330628,102.8534439,36.27905046,250.9519485,75.92470233,175.0272461,39.66483911,15.39083614,68.58658224,18.84823577,49.73834647,8.332225629,3.111473923,0.091569979,3.26963166,1.97126345,3.830135281,1.997720266,1.035387355,0.60436459,0.031127131,92.50126538,200.1324877
N-01-02-02 (23).wav,2,male,happy,-494.5075,130.6542,-4.6222396,-2.7568035,-5.519756,-18.534172,-11.197121,-10.22052,-4.0733156,-4.7413907,-11.28367,-2.8498778,2.1514175,0.005191624,-23.87482109,23.61646242,45.91773844,-99.4577868,145.3755252,-10.40366114,711.6667219,271.6978039,1571.190683,480.7108713,2801.980558,429.0403101,153.7015011,29.13286445,221.3416719,87.63172248,133.7099494,47.90554131,19.00782497,74.57579559,14.33223629,60.2435593,9.404291096,2.113015873,0.104956455,0.087699265,-1.259540105,55.52197691,7.254694223,0.655942004,0.054902732,0.001086032,36.5113981,496.8451171
N-01-02-02 (24).wav,2,male,happy,-510.46106,101.049644,-6.488451,18.952614,2.914732,-13.017386,-14.782804,-18.332508,-3.9427805,-7.9333735,-11.67672,-6.7862096,-7.311331,0.005572259,-21.22339247,24.5161632,46.03357304,-93.28968298,139.323256,-9.620646544,659.0059034,298.8116334,1664.252644,532.1225074,2863.336559,391.304244,191.8282553,41.48765469,280.7121038,110.3177716,170.3943321,45.42612349,20.2004819,73.8588183,12.63137743,61.22744087,12.57305928,4.729274376,0.131841921,-0.888568445,-1.473379948,29.05300012,10.48410165,1.235634636,0.128905856,0.005705461,59.09265228,976.8682394
N-01-02-02 (25).wav,2,male,happy,-482.4054,152.80133,1.5042613,5.8175898,-6.831899,-22.998907,-5.8929973,0.25862032,1.2213279,-9.86535,-13.729302,2.6246374,7.216944,0.005766273,-24.2753043,22.39887988,40.14247195,-98.58807619,138.7305481,-12.80851908,646.0007492,182.3069833,1393.269391,433.7938097,2772.98675,299.3244241,182.9066855,37.39664727,250.5068471,81.49139734,169.0154497,50.75214147,11.47569277,72.70246955,27.20963607,45.49283347,11.36624721,4.179591837,0.044425478,-1.218714913,0.875234494,36.35574349,8.040876726,1.748225862,0.146762162,0.003134417,53.70525734,429.4360151
N-01-02-02 (26).wav,2,male,happy,-565.1661,93.070854,-16.969507,9.4975605,19.482328,8.768091,-5.2271986,-16.983564,-7.114333,-14.939626,-13.995103,-5.7886777,-2.1573374,0.009297808,-23.20328139,23.93909067,42.12422174,-102.2512685,144.3754903,-1.58695187,653.3845792,303.6881582,1782.651833,295.1550799,2812.356948,265.5731118,182.7403038,35.09693579,238.3627424,98.58270789,139.7800345,38.1324906,23.78721403,73.74772523,11.66459358,62.08313165,12.74506181,1.962086168,0.191282744,-0.924294648,-1.681064741,9.541757236,25.25183253,3.939809707,0.102498858,0.002861425,61.16124024,380.0772277
N-01-02-02 (27).wav,2,male,happy,-573.2226,109.48929,-8.2515135,35.581936,16.663406,-1.7369924,-0.51971185,-27.609617,7.811733,-16.797348,-6.826438,-4.082792,-3.8561583,0.016409516,-21.73349144,23.12908061,39.39961222,-90.22601084,129.6256231,-9.784893696,650.8823424,378.5097412,1960.070263,398.1392693,2974.264362,343.251372,125.9161688,69.49143365,293.6586468,75.22978933,218.4288575,42.806482,17.29343601,66.43720057,14.02049997,52.41670059,6.500704931,2.272471655,0.135904118,4.976172767,6.995354673,6.328922766,2.441102771,4.950766225,4.12079226,0.12766232,82.03075366,93.89710291
N-01-02-02 (28).wav,2,male,happy,-512.7578,119.50733,-17.63097,2.5276968,5.751429,-14.6073885,-8.368421,-5.64627,-7.367737,-12.519172,-11.500552,-0.37958297,4.432776,0.008029163,-24.05395963,23.49814845,42.0492525,-89.33205603,131.3813085,-5.119912055,752.9716175,427.7740828,1609.995311,480.4223651,2837.039265,364.5204942,163.3504315,15.78423156,201.0034114,122.5674961,78.43591532,45.65923522,19.37923071,72.27145168,8.81273273,63.45871895,10.92377703,3.105056689,0.147260524,-0.741031248,-1.166828118,50.27015311,15.77685118,1.869659168,0.167775832,0.002280014,31.9132807,505.7019784
N-01-02-02 (29).wav,2,male,happy,-442.78015,173.50002,-39.457756,6.624919,10.724926,-24.997566,-6.807658,-8.497454,-18.739538,-15.930057,-3.4916387,-4.149155,2.72901,0.00712206,-21.62650573,23.04876798,44.67314564,-84.56346757,129.2366132,-7.798791805,626.4476772,198.3076205,1598.672365,291.3100688,2775.946659,305.9257227,150.254455,22.36581284,190.6761524,83.3648834,107.311269,55.09925072,10.22842706,70.1417398,29.16954075,40.97219905,8.369697174,1.43260771,0.045477098,0.137961872,2.301563625,41.04032228,12.27771129,2.348649563,0.133864052,0.002498811,44.196954,223.1663769
N-01-02-02 (3).wav,2,male,happy,-463.08237,158.01201,-45.43248,-13.472096,11.104659,-7.0736713,-7.2607284,-16.101032,-13.024786,-10.125862,-8.467213,-4.2024956,0.20507711,0.013784647,-24.39309485,23.5387754,41.78251119,-91.82814663,133.6106578,-2.329842208,730.2912644,343.1756862,1686.155106,331.4218149,2687.235096,331.1782991,156.8519951,38.09805186,252.5465188,82.57339218,169.9731267,50.80245211,10.9083791,71.11957964,32.77914968,38.34042996,9.105924804,3.070861678,0.064044074,-0.718712165,-0.361932313,34.04459444,40.58011465,4.214953122,0.135454548,0.003113055,21.02177019,374.6696715
N-01-02-02 (30).wav,2,male,happy,-551.9618,81.19194,-7.0012665,22.373028,22.12268,19.337269,7.429973,-8.101095,-4.325903,-11.512683,-4.187335,1.6524516,-4.465829,0.004048029,-25.44083458,21.45390594,39.26017634,-90.23459878,129.4947751,-7.040225773,924.5542471,505.1462048,2043.491857,482.7838177,3073.737369,494.1455612,137.1671983,52.04292139,249.5905518,87.29506865,162.2954831,38.94587884,17.71630755,71.95942229,12.09188545,59.86753684,8.608233712,1.608027211,0.126654536,1.012079488,-0.158421812,9.000216093,5.470246292,1.509961385,0.160801267,0.012118067,83.8466569,103.1021947
N-01-02-02 (4).wav,2,male,happy,-537.58234,118.25885,-32.254356,-4.9419165,-4.1642656,-10.41433,-2.3216686,-20.327982,0.08372325,5.7992463,4.4060364,-5.743346,-2.4473398,0.009942313,-21.15368414,24.60760757,39.2529735,-91.24824199,130.5012155,-9.853413324,936.1311516,418.7246809,1861.951143,458.2727536,2822.322304,478.0609282,156.1012021,60.91029836,284.5169508,82.62682581,201.890125,43.37716346,19.39532201,71.63039865,9.581132205,62.04926645,6.534715123,2.136235828,0.196824852,2.765170601,2.959134609,34.65424705,17.96625126,2.668080442,0.714475928,0.025108942,43.97183638,227.3664127
N-01-02-02 (5).wav,2,male,happy,-461.71274,161.88756,-38.41926,18.754395,18.082767,-2.798702,-5.076174,-19.959572,0.07594707,-19.116577,-6.760489,-1.5867077,-3.1409478,0.008860271,-23.02585027,23.54355571,39.60970742,-95.30596332,134.9156707,-6.223421819,734.8763253,468.8905854,1806.726479,481.1334763,2854.76272,379.8482073,171.5094606,49.43290606,246.837368,75.80663184,171.0307362,53.3733101,8.981899333,67.37524919,27.20719177,40.16805742,6.045050593,1.509297052,0.055764701,0.819924221,0.577424615,14.28072243,11.01280789,4.571208411,0.57790103,0.030137069,69.52722317,110.4229211
N-01-02-02 (6).wav,2,male,happy,-441.77658,165.75345,-31.52645,7.7018237,16.101585,-2.5759501,-2.797408,-14.516456,-7.1833124,-5.958343,-4.721512,0.10758887,-1.1516142,0.005910635,-22.57240848,23.94935895,44.77106652,-97.71043029,142.4814968,-9.202376152,668.3555317,345.1224503,1720.154806,407.6528041,2756.552214,348.1131343,148.4953606,22.20165138,220.3233788,87.1842623,133.1391165,54.37127443,12.89503274,72.11653383,21.48254355,50.63399028,8.359832902,4.040272109,0.053240844,1.745742888,2.714507349,28.20405414,11.32045777,1.787912448,0.103917133,0.003616181,58.58004233,707.6782477
N-01-02-02 (7).wav,2,male,happy,-498.0479,98.14564,-16.73548,23.399036,22.875103,9.968157,-0.82344985,-14.116109,0.7373414,-0.53401047,-2.121985,6.82274,4.7253695,0.006470303,-22.77315954,23.31330793,42.94541112,-89.49290749,132.4383186,-6.405994919,821.9151108,637.7046149,1945.865687,574.8832096,2879.073162,495.7395363,160.3841663,22.08092274,216.9863395,116.3825402,100.6037994,50.75775597,13.30638087,74.72275169,13.44471277,61.27803892,16.38895786,1.82276644,0.08139154,-1.375518424,-2.763333404,38.10563405,14.78853133,1.22816279,0.166660729,0.00573451,45.70527659,317.6445811
